time	V(o_1)	V(o_2)	V(o_3)	V(o_4)	V(o_5)	V(o_6)	V(o_7)	V(o_8)	V(o_9)	V(o_10)	V(o_11)	V(o_12)	V(o_13)	V(o_14)	V(o_15)	V(o_16)	V(o_17)	V(o_18)	V(o_19)	V(o_20)	V(o_21)	V(o_22)	V(o_23)	V(o_24)	V(o_25)	V(o_26)	V(o_27)	V(o_28)	V(o_29)	V(o_30)	V(o_31)	V(o_32)
3.000025192151531e-04	9.999726e+00	1.804559e-05	1.804590e-05	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804590e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000026147878448e-04	9.999726e+00	1.804559e-05	1.804531e-05	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804531e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000026666666666e-04	9.999726e+00	1.858051e-05	1.804584e-05	9.999725e+00	9.999726e+00	9.999726e+00	1.858051e-05	1.804559e-05	1.804584e-05	9.999725e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.858051e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000027016311651e-04	9.999726e+00	1.972295e-05	1.804538e-05	9.999725e+00	9.999726e+00	9.999726e+00	1.972295e-05	1.804559e-05	1.804538e-05	9.999725e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.972295e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000027340616398e-04	9.999726e+00	2.153541e-05	1.804576e-05	9.999725e+00	9.999726e+00	9.999726e+00	2.153541e-05	1.804559e-05	1.804576e-05	9.999725e+00	9.999726e+00	9.999726e+00	9.999726e+00	2.153541e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000027878847356e-04	9.999726e+00	2.613277e-05	1.804544e-05	9.999724e+00	9.999726e+00	9.999726e+00	2.613277e-05	1.804559e-05	1.804544e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.999726e+00	2.613277e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000028955309275e-04	9.999726e+00	4.118824e-05	1.804573e-05	9.999723e+00	9.999726e+00	9.999726e+00	4.118824e-05	1.804559e-05	1.804573e-05	9.999723e+00	9.999726e+00	9.999726e+00	9.999726e+00	4.118824e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000031108233111e-04	9.999726e+00	9.398398e-05	1.804545e-05	9.999722e+00	9.999726e+00	9.999726e+00	9.398398e-05	1.804559e-05	1.804545e-05	9.999722e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.398398e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000035156600166e-04	9.999726e+00	2.681284e-04	1.804573e-05	9.999717e+00	9.999726e+00	9.999726e+00	2.681284e-04	1.804559e-05	1.804573e-05	9.999717e+00	9.999726e+00	9.999726e+00	9.999726e+00	2.681284e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000037656600165e-04	9.999726e+00	4.184727e-04	1.804546e-05	9.999713e+00	9.999726e+00	9.999726e+00	4.184727e-04	1.804559e-05	1.804546e-05	9.999713e+00	9.999726e+00	9.999726e+00	9.999726e+00	4.184727e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000042656600165e-04	9.999726e+00	7.881982e-04	1.804572e-05	9.999707e+00	9.999726e+00	9.999726e+00	7.881982e-04	1.804559e-05	1.804572e-05	9.999707e+00	9.999726e+00	9.999726e+00	9.999726e+00	7.881982e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000044666666667e-04	9.999726e+00	9.527400e-04	1.804546e-05	9.999704e+00	9.999726e+00	9.999726e+00	9.527400e-04	1.804559e-05	1.804546e-05	9.999704e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.527400e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000045408721662e-04	9.999726e+00	1.015402e-03	1.804559e-05	9.999703e+00	9.999726e+00	9.999726e+00	1.015402e-03	1.804559e-05	1.804559e-05	9.999703e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.015402e-03	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000046892831651e-04	9.999726e+00	1.127853e-03	1.804559e-05	9.999702e+00	9.999726e+00	9.999726e+00	1.127853e-03	1.804559e-05	1.804559e-05	9.999702e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.127853e-03	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000048089720493e-04	9.999726e+00	1.166020e-03	1.804559e-05	9.999701e+00	9.999726e+00	9.999726e+00	1.166020e-03	1.804559e-05	1.804559e-05	9.999701e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.166020e-03	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000049256045464e-04	9.999726e+00	1.074388e-03	1.804559e-05	9.999701e+00	9.999726e+00	9.999726e+00	1.074388e-03	1.804559e-05	1.804559e-05	9.999701e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.074388e-03	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000050622585344e-04	9.999726e+00	7.069943e-04	1.804559e-05	9.999701e+00	9.999726e+00	9.999726e+00	7.069943e-04	1.804559e-05	1.804559e-05	9.999701e+00	9.999726e+00	9.999726e+00	9.999726e+00	7.069943e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000052168353967e-04	9.999726e+00	-1.214771e-04	1.804559e-05	9.999702e+00	9.999726e+00	9.999726e+00	-1.214771e-04	1.804559e-05	1.804559e-05	9.999702e+00	9.999726e+00	9.999726e+00	9.999726e+00	-1.214771e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000054107161549e-04	9.999726e+00	-1.844991e-03	1.804559e-05	9.999702e+00	9.999726e+00	9.999726e+00	-1.844991e-03	1.804559e-05	1.804559e-05	9.999702e+00	9.999726e+00	9.999726e+00	9.999726e+00	-1.844991e-03	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000057614047442e-04	9.999726e+00	-7.007187e-03	1.804559e-05	9.999703e+00	9.999726e+00	9.999726e+00	-7.007187e-03	1.804559e-05	1.804559e-05	9.999703e+00	9.999726e+00	9.999726e+00	9.999726e+00	-7.007187e-03	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000064627819228e-04	9.999726e+00	-2.543909e-02	1.804559e-05	9.999706e+00	9.999726e+00	9.999726e+00	-2.543909e-02	1.804559e-05	1.804559e-05	9.999706e+00	9.999726e+00	9.999726e+00	9.999726e+00	-2.543909e-02	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000078655362799e-04	9.999726e+00	-9.451655e-02	1.804559e-05	9.999711e+00	9.999726e+00	9.999726e+00	-9.451655e-02	1.804559e-05	1.804559e-05	9.999711e+00	9.999726e+00	9.999726e+00	9.999726e+00	-9.451655e-02	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000106710449943e-04	9.999726e+00	-2.728854e-01	1.804559e-05	9.999718e+00	9.999726e+00	9.999726e+00	-2.728854e-01	1.804559e-05	1.804559e-05	9.999718e+00	9.999726e+00	9.999726e+00	9.999726e+00	-2.728854e-01	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000119216294794e-04	9.999726e+00	5.870349e-01	1.804559e-05	9.999720e+00	9.999726e+00	9.999726e+00	5.870349e-01	1.804559e-05	1.804559e-05	9.999720e+00	9.999726e+00	9.999726e+00	9.999726e+00	5.870349e-01	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000132392426148e-04	9.999726e+00	3.601604e+00	1.804559e-05	9.999721e+00	9.999726e+00	9.999726e+00	3.601604e+00	1.804559e-05	1.804559e-05	9.999721e+00	9.999726e+00	9.999726e+00	9.999726e+00	3.601604e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000146857730167e-04	9.999726e+00	7.392725e+00	1.804559e-05	9.999722e+00	9.999726e+00	9.999726e+00	7.392725e+00	1.804559e-05	1.804559e-05	9.999722e+00	9.999726e+00	9.999726e+00	9.999726e+00	7.392725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000154516598586e-04	9.999726e+00	8.710375e+00	1.804559e-05	9.999722e+00	9.999726e+00	9.999726e+00	8.710375e+00	1.804559e-05	1.804559e-05	9.999722e+00	9.999726e+00	9.999726e+00	9.999726e+00	8.710375e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000164785310809e-04	9.999726e+00	9.795141e+00	1.804559e-05	9.999723e+00	9.999726e+00	9.999726e+00	9.795141e+00	1.804559e-05	1.804559e-05	9.999723e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.795141e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000169589563547e-04	9.999726e+00	9.981364e+00	1.804559e-05	9.999723e+00	9.999726e+00	9.999726e+00	9.981364e+00	1.804559e-05	1.804559e-05	9.999723e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.981364e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000170947864736e-04	9.999726e+00	9.979019e+00	1.804559e-05	9.999723e+00	9.999726e+00	9.999726e+00	9.979019e+00	1.804559e-05	1.804559e-05	9.999723e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.979019e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000171566188340e-04	9.999726e+00	9.979826e+00	1.804559e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.979826e+00	1.804559e-05	1.804559e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.979826e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000172409977595e-04	9.999726e+00	9.980987e+00	1.804559e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.980987e+00	1.804559e-05	1.804559e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.980987e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000173579088019e-04	9.999726e+00	9.982303e+00	1.804559e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.982303e+00	1.804559e-05	1.804559e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.982303e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000174774195473e-04	9.999726e+00	9.983466e+00	1.804559e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.983466e+00	1.804559e-05	1.804559e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.983466e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000176730932295e-04	9.999726e+00	9.984903e+00	1.804559e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.984903e+00	1.804559e-05	1.804559e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.984903e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000179204453015e-04	9.999726e+00	9.986302e+00	1.804559e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.986302e+00	1.804559e-05	1.804559e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.986302e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000182070308397e-04	9.999726e+00	9.987437e+00	1.804559e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.987437e+00	1.804559e-05	1.804559e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.987437e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000186213540684e-04	9.999726e+00	9.988664e+00	1.804559e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.988664e+00	1.804559e-05	1.804559e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.988664e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000190635330285e-04	9.999726e+00	9.989519e+00	1.804559e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.989519e+00	1.804559e-05	1.804559e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.989519e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000196789043097e-04	9.999726e+00	9.990418e+00	1.804559e-05	9.999725e+00	9.999726e+00	9.999726e+00	9.990418e+00	1.804559e-05	1.804559e-05	9.999725e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.990418e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000203389513563e-04	9.999726e+00	9.991014e+00	1.804559e-05	9.999725e+00	9.999726e+00	9.999726e+00	9.991014e+00	1.804559e-05	1.804559e-05	9.999725e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.991014e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000212597057103e-04	9.999726e+00	9.991672e+00	1.804559e-05	9.999725e+00	9.999726e+00	9.999726e+00	9.991672e+00	1.804559e-05	1.804559e-05	9.999725e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.991672e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000222050341379e-04	9.999726e+00	9.992062e+00	1.804559e-05	9.999725e+00	9.999726e+00	9.999726e+00	9.992062e+00	1.804559e-05	1.804559e-05	9.999725e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.992062e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000237944869904e-04	9.999726e+00	9.992622e+00	1.804559e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.992622e+00	1.804559e-05	1.804559e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.992622e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000253220943385e-04	9.999726e+00	9.992922e+00	1.804559e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.992922e+00	1.804559e-05	1.804559e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.992922e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000279827926094e-04	9.999726e+00	9.993461e+00	1.804559e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.993461e+00	1.804559e-05	1.804559e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.993461e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000311515437402e-04	9.999726e+00	9.993885e+00	1.804559e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.993885e+00	1.804559e-05	1.804559e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.993885e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000368886953322e-04	9.999726e+00	9.994735e+00	1.804559e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.994735e+00	1.804559e-05	1.804559e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.994735e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000391728205967e-04	9.999726e+00	9.995175e+00	1.804559e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.995175e+00	1.804559e-05	1.804559e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.995175e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000405987847173e-04	9.999726e+00	9.996270e+00	1.804559e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.996270e+00	1.804559e-05	1.804559e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.996270e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
3.000419834949163e-04	9.999726e+00	9.997006e+00	1.804559e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.997006e+00	1.804559e-05	1.804559e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.997006e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
